Name;Organisation;Country;Pays;Pais;URL;Description;Location;Latitude;Longitude;Has Issue;Issue Type;Code En;Code Fr;Country Slug;Thematic;Portal typology;Code Es
CIVIL AVIATION AGENCY UNDER THE MINISTRY OF TRANSPORT OF THE REPUBLIC OF UZBEKISTAN;CIVIL AVIATION AGENCY UNDER THE MINISTRY OF TRANSPORT OF THE REPUBLIC OF UZBEKISTAN;Uzbekistan;Ouzbékistan;;https://www.uzcaa.uz/en/opendata;;41.2890585, 69.2729465;41.2890585;69.2729465;;;Uzbekistan - CIVIL AVIATION AGENCY UNDER THE MINISTRY OF TRANSPORT OF THE REPUBLIC OF UZBEKISTAN;Ouzbékistan - CIVIL AVIATION AGENCY UNDER THE MINISTRY OF TRANSPORT OF THE REPUBLIC OF UZBEKISTAN;uzbekistan;Administration;Public Sector, National Level;
JSC Uzbekneftegaz;Uzbekneftegaz;Uzbekistan;Ouzbékistan;;https://www.ung.uz/open-data/18/sub/42/1;Uzbekneftegaz;41.30598433060128, 69.28447361162446;41.30598433;69.28447361;;;Uzbekistan - JSC Uzbekneftegaz;Ouzbékistan - JSC Uzbekneftegaz;uzbekistan;Economy;Public Sector, National Level;
JSC TPP;JSC TPP;Uzbekistan;Ouzbékistan;;https://www.tpp.uz/ru/page/ozbekiston-respublikasi-ochiq-malumotlar-portali;;41.2820823, 69.208801;41.2820823;69.208801;;;Uzbekistan - JSC TPP;Ouzbékistan - JSC TPP;uzbekistan;Administration,Environment;Public Sector, National Level;
Joint stock company  «National electric grid of Uzbekistan»;Joint stock company  «National electric grid of Uzbekistan»;Uzbekistan;Ouzbékistan;;https://www.uzbekistonmet.uz/en/lists/view/69;;41.3273124, 69.2827486;41.3273124;69.2827486;;;Uzbekistan - Joint stock company  «National electric grid of Uzbekistan»;Ouzbékistan - Joint stock company  «National electric grid of Uzbekistan»;uzbekistan;Administration;Public Sector, National Level;
Portal de Datos Abiertos Municipales de Comodoro Rivadavia;Secretaría de Gobierno, Modernización y Transparencia;Argentina;Argentine;;https://pdam.vivamoscomodoro.gob.ar;PDAM es un portal de Datos Abiertos Municipales que la Municipalidad de Comodoro Rivadavia pone a disposición de la ciudadanía, como manera de contribuir a la Modernización y Transparencia de la actual gestión.;-45.867693, -67.494903;-45.867693;-67.494903;;;Argentina - Portal de Datos Abiertos Municipales de Comodoro Rivadavia;Argentine - Portal de Datos Abiertos Municipales de Comodoro Rivadavia;argentina;Administration,Geospatial,Local Government,Statistics;Public Sector, Local Level;
African Development Bank Group Open Data;Equatorial Guinea;Equatorial Guinea;Guinée Equatoriale;Guinea Ecuatorial;https://eguinea.opendataforafrica.org;;3.45, 8.55;3.45;8.55;;;Equatorial Guinea - African Development Bank Group Open Data;Guinée Equatoriale - African Development Bank Group Open Data;equatorial-guinea;Economy,Administration,Statistics;Public Sector, National Level;Guinea Ecuatorial - African Development Bank Group Open Data
African Development Bank Group Open Data;Malawi;Malawi;Malawi;Malawi;https://malawi.opendataforafrica.org;;-13.95, 33.7;-13.95;33.7;;;Malawi - African Development Bank Group Open Data;Malawi - African Development Bank Group Open Data;malawi;Economy,Administration,Statistics;Public Sector, National Level;Malawi - African Development Bank Group Open Data
African Development Bank Group Open Data;Mozambique;Mozambique;Mozambique;Mozambique;https://mozambique.opendataforafrica.org;;-25.95, 32.5833;-25.95;32.5833;;;Mozambique - African Development Bank Group Open Data;Mozambique - African Development Bank Group Open Data;mozambique;Economy,Administration,Statistics;Public Sector, National Level;Mozambique - African Development Bank Group Open Data
Afrique;Afrique;Kenya;Kenya;Kenia;https://africaopendata.org;;-1.3047997, 36.7073071;-1.3047997;36.7073071;;;Kenya - Afrique;Kenya - Afrique;kenya;Statistics,Administration,Economy;Public Sector, International Level;Kenia - Afrique
Alkmaar Open Data;Alkmaar;Netherlands;Pays-Bas;Países Bajos;https://www.alkmaar.nl/opendata;;52.633333, 4.75;52.633333;4.75;;;Netherlands - Alkmaar Open Data;Pays-Bas - Alkmaar Open Data;netherlands;Local Government;Public Sector, Local Level;Países Bajos - Alkmaar Open Data
Alpine Shire Council Data;Alpine Shire Council;Australia;Australie;Australia;https://data.gov.au/organization/alpine-shire-council;Alpine Shire Council open data;-36.730208, 146.969102;-36.730208;146.969102;;;Australia - Alpine Shire Council Data;Australie - Alpine Shire Council Data;australia;Local Government;Public Sector, Local Level;Australia - Alpine Shire Council Data
Arc GI Sikommunen-Åbnedata;Arc GI Sikommunen-Åbnedata;Denmark;Danemark;Dinamarca;https://opendata.gis2dk.opendata.arcgis.com;Arcgis OpenData Portal;56.1858377724, 10.5147804006;56.18583777;10.5147804;;;Denmark - Arc GI Sikommunen-Åbnedata;Danemark - Arc GI Sikommunen-Åbnedata;denmark;Local Government,Geospatial;Public Sector, Local Level;Dinamarca - Arc GI Sikommunen-Åbnedata
Boston, Ma Open Data;United States;United States;Etats-Unis;Estados Unidos de América;https://data.cityofboston.gov;;42.3581, -71.0636;42.3581;-71.0636;;;United States - Boston, Ma Open Data;Etats-Unis - Boston, Ma Open Data;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Boston, Ma Open Data
CACFPSFSP;CACFPSFSP;United States;Etats-Unis;Estados Unidos de América;https://data.cacfp-sfsp.opendata.arcgis.com;Arcgis OpenData Portal;38.1454963093, -95.2214201167;38.14549631;-95.22142012;;;United States - CACFPSFSP;Etats-Unis - CACFPSFSP;united-states;Health,Geospatial;Public Sector, National Level;Estados Unidos de América - CACFPSFSP
California Open Data;United States;United States;Etats-Unis;Estados Unidos de América;https://data.ca.gov;;38.55556, -121.46889;38.55556;-121.46889;;;United States - California Open Data;Etats-Unis - California Open Data;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - California Open Data
Cary Open Data;Town of Cary;United States;Etats-Unis;Estados Unidos de América;https://data.townofcary.org;GIS, Spatial Planning, Recreation, Administration, Economy, Public Safety, Training, Culture, Environment, Transporation;35.789474, -78.7827342;35.789474;-78.7827342;;;United States - Cary Open Data;Etats-Unis - Cary Open Data;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Cary Open Data
Cascais Data;Municipality (Local Goverment);Portugal;Portugal;;https://data.cascais.pt/pt-pt/node/253;Environment and Energy, Economy, Education, Governance, Culture and Sports, Mobility, Population and Society, Health, Security, Territory;38.6995678, -9.4179048;38.6995678;-9.4179048;;;Portugal - Cascais Data;Portugal - Cascais Data;portugal;Local Government;Public Sector, Local Level;Cascais Data
Census Of India;India;India;Inde;India;https://censusindia.gov.in;;21.0, 78.0;21;78;;;India - Census Of India;Inde - Census Of India;india;Statistics;Public Sector, National Level;India - Census Of India
Central Statistical Organisation;Yemen;Yemen;Yemen;Yemen;https://cso-yemen.org;;15.3333, 44.2;15.3333;44.2;;;Yemen - Central Statistical Organisation;Yemen - Central Statistical Organisation;yemen;Statistics;Public Sector, National Level;Yemen - Central Statistical Organisation
City of Marion;City of Marion;United States;Etats-Unis;Estados Unidos de América;https://data.marion.opendata.arcgis.com;Arcgis OpenData Portal;35.6840085796, -82.009;35.68400858;-82009;FALSE;;United States - City of Marion;Etats-Unis - City of Marion;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - City of Marion
City of Redlands Open Data;City of Redlands Open Data;United States;Etats-Unis;Estados Unidos de América;https://cityofredlandsopendata.coredlands.opendata.arcgis.com;Arcgis OpenData Portal;34.0549655982, -117.158027478;34.0549656;-117.1580275;FALSE;;United States - City of Redlands Open Data;Etats-Unis - City of Redlands Open Data;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - City of Redlands Open Data
City of Springfield,Missouri;City of Springfield,Missouri;United States;Etats-Unis;Estados Unidos de América;https://gisdata.cosmo.opendata.arcgis.com;Arcgis OpenData Portal;37.1960122632, -93.2954931641;37.19601226;-93.29549316;;;United States - City of Springfield,Missouri;Etats-Unis - City of Springfield,Missouri;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - City of Springfield,Missouri
Ciudad de Mexico;Ciudad de Mexico;Mexico;Mexique;México;https://datos.cdmx.gob.mx/pages/home;"Construyendo una ciudad de ventanas transparentes y puertas abiertas.
Ahora no solo podrás descargar y explorar bases de datos. También encontrarás herramientas para analizar y visualizar la información, incluyendo datos que ponemos a disposición de la ciudadanía por primera vez, como carpetas de investigación de delitos a nivel de calle, uso de suelo, entre otros.";19.422965, -99.1341051;19.422965;-99.1341051;;;Mexico - Ciudad de Mexico;Mexique - Ciudad de Mexico;mexico;Local Government;Public Sector, Local Level;México - Ciudad de Mexico
Concellode Lugo;Concellode Lugo;Spain;Espagne;España;https://concellolugo.esrism.opendata.arcgis.com;Arcgis OpenData Portal;43.0152960609, -7.56166595459;43.01529606;-7.561665955;FALSE;;Spain - Concellode Lugo;Espagne - Concellode Lugo;spain;Local Government;Public Sector, Local Level;España - Concellode Lugo
Costa Rica Open Data;Costa Rica;Costa Rica;Costa Rica;Costa Rica;https://datosabiertos.presidencia.go.cr/home;;9.9333, -84.0833;01/09/9333;-84.0833;;;Costa Rica - Costa Rica Open Data;Costa Rica - Costa Rica Open Data;costa-rica;Local Government;Public Sector, Local Level;Costa Rica - Costa Rica Open Data
County Assessor Data Sharing Site;County Assessor Data Sharing Site;United States;Etats-Unis;Estados Unidos de América;https://countyassessordatasharingsite-2.assessoroffice.opendata.arcgis.com;Arcgis OpenData Portal;31.5716658299, -98.6271818354;31.57166583;-98.62718184;;;United States - County Assessor Data Sharing Site;Etats-Unis - County Assessor Data Sharing Site;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - County Assessor Data Sharing Site
Czech Geological Society;Czech Republic;Czech Republic;République Tchèque;República Checa;https://geologickaspolecnost.cz;;49.75, 15.75;49.75;15.75;;;Czech Republic - Czech Geological Society;République Tchèque - Czech Geological Society;czech-republic;Environment;Public Sector, National Level;República Checa - Czech Geological Society
Département Maine-et-loire;Département Maine-et-loire;France;France;Francia;https://www.opendata49.fr;;47.478419, -0.563166;47.478419;-0.5631660000000238;;;France - Département Maine-et-loire;France - Département Maine-et-loire;france;Local Government;Public Sector, Local Level;Francia - Département Maine-et-loire
Department Of Economic And Social Affairs;United Nations;United States;Etats-Unis;Estados Unidos de América;https://esa.un.org/unpd/wpp;;40.749, -73.968;40749;-73968;;;United States - Department Of Economic And Social Affairs;Etats-Unis - Department Of Economic And Social Affairs;united-states;Economy,Health;Public Sector, International Level;Estados Unidos de América - Department Of Economic And Social Affairs
Department Of Geodesy And Cartography;Belarus;Belarus;Biélorussie;Bielorrusia;https://belgeodesy.by;;53.9167, 27.55;53.9167;27.55;;;Belarus - Department Of Geodesy And Cartography;Biélorussie - Department Of Geodesy And Cartography;belarus;Geospatial;Public Sector, National Level;Bielorrusia - Department Of Geodesy And Cartography
Portal de Datos Abiertos de la Universidad de Alicante;Universidad de Alicante;Spain;Espagne;España;https://datos.ua.es;Economía, Educación, Medio Ambiente, Urbanismo e Infraestructuras;38.398819, -0.5238675;38.398819;-0.5238675;;;Spain - Portal de Datos Abiertos de la Universidad de Alicante;Espagne - Portal de Datos Abiertos de la Universidad de Alicante;spain;Statistics;Others (Associations, Universities);España - Portal de Datos Abiertos de la Universidad de Alicante
Catálogo de Datos Abiertos del Ayuntamiento de Lorca;Ayuntamiento de Lorca;Spain;Espagne;España;https://datos.lorca.es;Cultura y Ocio, Demografía, Deporte, Empleo, Sector Público, Transporte, Turismo;37.6764804, -1.69980429;37.6764804;-1.69980429;;;Spain - Catálogo de Datos Abiertos del Ayuntamiento de Lorca;Espagne - Catálogo de Datos Abiertos del Ayuntamiento de Lorca;spain;Local Government;Public Sector, Local Level;España - Catálogo de Datos Abiertos del Ayuntamiento de Lorca
Manlleu Dades Obertes;Ayuntamiento de Manlleu;Spain;Espagne;España;https://www.manlleu.cat/dadesobertes;;41.9999621, 2.2836118;41.9999621;2.2836118;;;Spain - Manlleu Dades Obertes;Espagne - Manlleu Dades Obertes;spain;Local Government;Public Sector, Local Level;España - Manlleu Dades Obertes
Datos abiertos en la Región de Murcia;Región de Murcia;Spain;Espagne;España;https://datosabiertos.regiondemurcia.es;Ciencia y tecnología, Comercio, Cultura y Ocio, Demografía, Deporte, Economía, Educación, Empleo, Energía, Hacienda, Industria, Legislación y Justicia, Medio Ambiente, Medio Rural, Salud, Sector Público, Seguridad, Sociedad y Bienestar, Transporte, Turismo, Urbanismo e Infraestructuras, Vivienda;37.99224, -1.130654;37.99224;-1.130654;;;Spain - Datos abiertos en la Región de Murcia;Espagne - Datos abiertos en la Región de Murcia;spain;Local Government;Public Sector, Local Level;España - Datos abiertos en la Región de Murcia
Datos abiertos Amposta;Ayuntamiento de Amposta;Spain;Espagne;España;https://seu-e.cat/es/web/amposta/dades-obertes;Sector Público;40.71231, 0.579972;40.71231;0.579972;;;Spain - Datos abiertos Amposta;Espagne - Datos abiertos Amposta;spain;Local Government;Public Sector, Local Level;España - Datos abiertos Amposta
Ayuntamiento de Aldea del Cano - Open Data;Ayuntamiento de Aldea del Cano - Open Data;Spain;Espagne;España;https://www.aldeadelcano.es/open-data;;39.287523, -6.318689;39.287523;-6.318689;;;Spain - Ayuntamiento de Aldea del Cano - Open Data;Espagne - Ayuntamiento de Aldea del Cano - Open Data;spain;Local Government;Public Sector, Local Level;España - Ayuntamiento de Aldea del Cano - Open Data
Ayuntamiento de Plasenzuela - Open Data;Ayuntamiento de Plasenzuela;Spain;Espagne;España;https://www.plasenzuela.es/open-data;;39.381739, -6.047004;39.381739;-6.047004;;;Spain - Ayuntamiento de Plasenzuela - Open Data;Espagne - Ayuntamiento de Plasenzuela - Open Data;spain;Local Government;Public Sector, Local Level;España - Ayuntamiento de Plasenzuela - Open Data
Ayuntamiento de Santiago del Campo - Open Data;Ayuntamiento de Santiago del Campo;Spain;Espagne;España;https://www.santiagodelcampo.es/open-data;;39.629244, -6.364378;39.629244;-6.364378;;;Spain - Ayuntamiento de Santiago del Campo - Open Data;Espagne - Ayuntamiento de Santiago del Campo - Open Data;spain;Local Government;Public Sector, Local Level;España - Ayuntamiento de Santiago del Campo - Open Data
Ayuntamiento de Ahigal - Open Data;Ayuntamiento de Ahigal;Spain;Espagne;España;https://www.ahigal.es/open-data;;40.189382, -6.187159;40.189382;-6.187159;;;Spain - Ayuntamiento de Ahigal - Open Data;Espagne - Ayuntamiento de Ahigal - Open Data;spain;Local Government;Public Sector, Local Level;España - Ayuntamiento de Ahigal - Open Data
